utterance_id,utterance,intent_label,language_variant,student_id,school_type,school_major_detail,riasec_primary,riasec_secondary,mi_primary,vark_primary,career_alignment,initial_choice_program,expected_top_programs,source_type,generator_version,utterance_length
UTT2-005386,"Aku lumayan suka pertanian dan sains. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-007850,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Investigative,Artistic,Naturalis,Reading/Writing,Sosial,Ilmu Gizi,Ilmu Gizi|Biologi|Teknologi Pangan|Farmasi|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,14
UTT2-005387,"Saya suka keuangan, major S1 yang paling cocok apa?",rekomendasi_prodi,mixed,STU-009308,SMA,IPS/Soshum,Conventional,Investigative,Logis-Matematis,Auditory,Eksekutif,Akuntansi,Akuntansi|Teknik Industri|Sistem Informasi|Ilmu Hukum|Ekonomi Pembangunan,synthetic_template,stage10-v2.0,9
UTT2-005388,"Saya masih bingung dengan minat saya, tetapi saya cukup suka destinasi dan hospitality. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-009443,SMA,Bahasa dan Budaya,Enterprising,Conventional,Logis-Matematis,Auditory,Kreatif,Pariwisata,Pariwisata|Ilmu Komunikasi|Film dan Televisi|Desain Komunikasi Visual|Ilmu Hukum,synthetic_template,stage10-v2.0,16
UTT2-005389,Saya siswa SMA jurusan Bahasa dan Budaya. Saya tertarik pada event. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-001214,SMA,Bahasa dan Budaya,Enterprising,Artistic,Visual-Spasial,Auditory,Kreatif,Sistem Informasi,Ilmu Komunikasi|Film dan Televisi|Desain Komunikasi Visual|Arsitektur|Pariwisata,synthetic_template,stage10-v2.0,16
UTT2-005390,"Saya suka Mapel Pilihan dan mekanik, major S1 yang paling cocok apa?",rekomendasi_prodi,mixed,STU-010008,SMA,Pilihan Campuran Kurikulum Merdeka,Realistic,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Teknik Mesin,Teknik Mesin|Teknik Elektro|Teknologi Informasi|Teknik Informatika|Teknik Sipil,synthetic_template,stage10-v2.0,12
UTT2-005391,"Aku lumayan suka konseling dan Visual. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-008474,SMK,Desain Komunikasi Visual,Social,Artistic,Linguistik,Auditory,Sosial,Belum yakin,Pendidikan Bahasa Inggris|Pendidikan Guru Sekolah Dasar|Keperawatan|Ilmu Komunikasi|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,14
UTT2-005392,"Aku siswa SMK Teknik Jaringan Komputer dan Telekomunikasi - TKJ, interest-ku di Jaringan dan Server. Prodi yang match apa ya?",rekomendasi_prodi,mixed,STU-003319,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Investigative,Artistic,Linguistik,Auditory,Sosial,Pendidikan Bahasa Inggris,Pendidikan Bahasa Inggris|Teknik Informatika|Ilmu Komunikasi|Teknologi Informasi|Ilmu Gizi,synthetic_template,stage10-v2.0,20
UTT2-005393,"Aku masih bingung minatku apa, tapi suka IoT. Bisa dibantu arahin?",klarifikasi_minat,id_nonformal,STU-000792,SMK,Teknik Elektronika,Conventional,Enterprising,Musik,Reading/Writing,Eksekutif,Agroteknologi,Teknik Industri|Sistem Informasi|Akuntansi|Manajemen|Teknik Elektro,synthetic_template,stage10-v2.0,11
UTT2-005394,"Aku lumayan suka jaringan. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-000309,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Realistic,Investigative,Visual-Spasial,Kinesthetic,Praktikal,Teknologi Informasi,Teknologi Informasi|Teknik Informatika|Teknik Sipil|Teknik Mesin|Teknik Elektro,synthetic_template,stage10-v2.0,12
UTT2-005395,Saya menyukai hukum dan kontrak. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-008374,MA,Keagamaan,Conventional,Enterprising,Linguistik,Reading/Writing,Eksekutif,Ilmu Hukum,Ilmu Hukum|Administrasi Publik|Ilmu Komunikasi|Akuntansi|Sistem Informasi,synthetic_template,stage10-v2.0,11
UTT2-005396,"Aku masih bingung minatku apa, tapi suka Elektronika dan memimpin. Bisa dibantu arahin?",klarifikasi_minat,id_nonformal,STU-001402,SMK,Teknik Elektronika,Enterprising,Artistic,Linguistik,Auditory,Kreatif,Ekonomi Pembangunan,Ilmu Komunikasi|Pariwisata|Desain Produk|Desain Komunikasi Visual|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,13
UTT2-005397,"Aku lumayan suka Marketing dan kimia. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-000991,SMK,Pemasaran - Bisnis Digital,Investigative,Realistic,Logis-Matematis,Kinesthetic,Sosial,Belum yakin,Kimia|Farmasi|Teknologi Pangan|Statistika|Pendidikan Dokter,synthetic_template,stage10-v2.0,14
UTT2-005398,"Saya masih bingung dengan minat saya, tetapi saya cukup suka konten dan branding. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-009442,SMK,Pengembangan Gim,Artistic,Enterprising,Interpersonal,Visual,Kreatif,Desain Komunikasi Visual,Desain Komunikasi Visual|Arsitektur|Desain Produk|Film dan Televisi|Ilmu Komunikasi,synthetic_template,stage10-v2.0,16
UTT2-005399,"Kalau lulusan Pendidikan Bahasa Inggris, peluang kariernya seperti apa?",prospek_karier,mixed,STU-006192,SMK,Manajemen Perkantoran dan Layanan Bisnis,Social,Artistic,Linguistik,Auditory,Sosial,Pendidikan Bahasa Inggris,Pendidikan Bahasa Inggris|Pendidikan Guru Sekolah Dasar|Ilmu Komunikasi|Pariwisata|Keperawatan,synthetic_template,stage10-v2.0,9
UTT2-005400,"Aku lumayan suka operasional dan gerak. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-000019,SMK,Desain Komunikasi Visual,Enterprising,Conventional,Kinestetik,Visual,Praktikal,Belum yakin,Manajemen|Desain Komunikasi Visual|Ilmu Komunikasi|Agribisnis|Bisnis Digital,synthetic_template,stage10-v2.0,14
UTT2-005401,"Abdi siswa SMA jurusan Seni/Kreatif, resep mengajar dan bisnis. Jurusan kuliah nu cocok naon?",rekomendasi_prodi,sunda_umum,STU-002416,SMA,Seni/Kreatif,Enterprising,Social,Interpersonal,Auditory,Sosial,Pariwisata,Pariwisata|Manajemen|Bisnis Digital|Pendidikan Guru Sekolah Dasar|Ilmu Komunikasi,synthetic_template,stage10-v2.0,14
UTT2-005402,"Aku anak SMK jurusan Desain Komunikasi Visual, suka Visual dan probabilitas. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-002590,SMK,Desain Komunikasi Visual,Realistic,Conventional,Logis-Matematis,Reading/Writing,Sosial,Statistika,Statistika|Kimia|Teknik Elektro|Teknik Mesin|Sains Data,synthetic_template,stage10-v2.0,15
UTT2-005403,Saya menyukai Informatika dan film. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-000860,SMA,MIPA/IPA,Artistic,Realistic,Visual-Spasial,Kinesthetic,Kreatif,Belum yakin,Desain Produk|Arsitektur|Film dan Televisi|Desain Komunikasi Visual|Teknik Sipil,synthetic_template,stage10-v2.0,11
UTT2-005404,"Abdi resep laporan, kira-kira prodi anu pas kanggo abdi naon?",rekomendasi_prodi,sunda_umum,STU-002441,SMA,MIPA/IPA,Conventional,Enterprising,Logis-Matematis,Reading/Writing,Eksekutif,Sistem Informasi,Sistem Informasi|Teknik Industri|Akuntansi|Matematika|Sains Data,synthetic_template,stage10-v2.0,10
UTT2-005405,"Abdi masih bingung minat, tapi resep struktur dan visual. Tiasa dibantos arahanna?",klarifikasi_minat,sunda_umum,STU-010261,SMA,Pilihan Campuran Kurikulum Merdeka,Realistic,Investigative,Visual-Spasial,Visual,Sosial,Statistika,Teknik Sipil|Arsitektur|Desain Produk|Teknik Mesin|Teknik Elektro,synthetic_template,stage10-v2.0,12
UTT2-005406,"Aku siswa SMK jurusan Pengembangan Gim, seneng edukasi. Jurusan kuliah sing pas apa ya?",rekomendasi_prodi,jawa_umum,STU-000653,SMK,Pengembangan Gim,Social,Investigative,Interpersonal,Reading/Writing,Sosial,Kesehatan Masyarakat,Kesehatan Masyarakat|Keperawatan|Pendidikan Guru Sekolah Dasar|Pariwisata|Ilmu Gizi,synthetic_template,stage10-v2.0,14
UTT2-005407,"Saya masih bingung dengan minat saya, tetapi saya cukup suka pertanian dan Cybersecurity. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-005872,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Enterprising,Social,Naturalis,Visual,Sosial,Ilmu Gizi,Ilmu Gizi|Agribisnis|Kesehatan Masyarakat|Bisnis Digital|Pariwisata,synthetic_template,stage10-v2.0,16
UTT2-005408,"Aku siswa MA Keagamaan, interest-ku di Bahasa Arab dan pasien. Prodi yang match apa ya?",rekomendasi_prodi,mixed,STU-011531,MA,Keagamaan,Social,Artistic,Interpersonal,Auditory,Sosial,Pendidikan Guru Sekolah Dasar,Pendidikan Guru Sekolah Dasar|Pendidikan Bahasa Inggris|Administrasi Publik|Psikologi|Keperawatan,synthetic_template,stage10-v2.0,15
UTT2-005409,"Aku anak SMA jurusan Seni/Kreatif, suka konten dan Musik. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-000906,SMA,Seni/Kreatif,Artistic,Investigative,Visual-Spasial,Visual,Praktikal,Teknik Sipil,Teknik Sipil|Arsitektur|Desain Produk|Desain Komunikasi Visual|Film dan Televisi,synthetic_template,stage10-v2.0,13
UTT2-005410,"Aku lumayan suka laporan dan fokus. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-008255,MA,IPS/Soshum,Conventional,Enterprising,Intrapersonal,Kinesthetic,Akademik,Sistem Informasi,Sistem Informasi|Teknik Industri|Akuntansi|Ilmu Hukum|Administrasi Publik,synthetic_template,stage10-v2.0,14
UTT2-005411,Prospek kerja saka Farmasi kuwi apa wae?,prospek_karier,jawa_umum,STU-002559,SMK,Manajemen Perkantoran dan Layanan Bisnis,Investigative,Conventional,Logis-Matematis,Reading/Writing,Eksekutif,Statistika,Farmasi|Kimia|Teknik Industri|Statistika|Sistem Informasi,synthetic_template,stage10-v2.0,7
UTT2-005412,"Aku anak SMA jurusan MIPA/IPA, suka algoritma dan statistik. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-007604,SMA,MIPA/IPA,Investigative,Conventional,Logis-Matematis,Reading/Writing,Akademik,Belum yakin,Farmasi|Matematika|Pendidikan Dokter|Kimia|Ekonomi Pembangunan,synthetic_template,stage10-v2.0,13
UTT2-005413,"Aku siswa MA MIPA/IPA, interest-ku di analisis. Prodi yang match apa ya?",rekomendasi_prodi,mixed,STU-007910,MA,MIPA/IPA,Investigative,Artistic,Logis-Matematis,Visual,Akademik,Belum yakin,Sains Data|Statistika|Kimia|Ekonomi Pembangunan|Pendidikan Dokter,synthetic_template,stage10-v2.0,12
UTT2-005414,"Abdi siswa SMK jurusan Desain Komunikasi Visual, resep konten dan Konten. Jurusan kuliah nu cocok naon?",rekomendasi_prodi,sunda_umum,STU-008046,SMK,Desain Komunikasi Visual,Artistic,Realistic,Logis-Matematis,Auditory,Akademik,Belum yakin,Kimia|Desain Komunikasi Visual|Desain Produk|Arsitektur|Sains Data,synthetic_template,stage10-v2.0,16
UTT2-005415,Saya menyukai Produksi. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-005042,SMK,Teknik Mesin,Artistic,Conventional,Visual-Spasial,Kinesthetic,Kreatif,Desain Produk,Desain Produk|Arsitektur|Desain Komunikasi Visual|Film dan Televisi|Teknik Industri,synthetic_template,stage10-v2.0,9
UTT2-005416,"Aku anak SMK jurusan Pengembangan Perangkat Lunak dan Gim - RPL, suka mengajar. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-009618,SMK,Pengembangan Perangkat Lunak dan Gim - RPL,Enterprising,Social,Interpersonal,Kinesthetic,Sosial,Matematika,Pariwisata|Bisnis Digital|Manajemen|Kesehatan Masyarakat|Keperawatan,synthetic_template,stage10-v2.0,17
UTT2-005417,"Aku lumayan suka machine learning dan Produksi. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-000966,SMK,Teknik Mesin,Investigative,Conventional,Logis-Matematis,Visual,Eksekutif,Sains Data,Sains Data|Teknik Industri|Statistika|Teknik Mesin|Sistem Informasi,synthetic_template,stage10-v2.0,15
UTT2-005418,Saya siswa MA jurusan Keagamaan. Saya tertarik pada observasi. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-000349,MA,Keagamaan,Social,Enterprising,Interpersonal,Reading/Writing,Sosial,Psikologi,Psikologi|Administrasi Publik|Kesehatan Masyarakat|Pendidikan Guru Sekolah Dasar|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,14
UTT2-005419,Initial choice aku Film dan Televisi. Itu align nggak sama profile-ku?,bandingkan_pilihan_awal,mixed,STU-010254,MA,Keagamaan,Artistic,Investigative,Visual-Spasial,Auditory,Sosial,Film dan Televisi,Film dan Televisi|Arsitektur|Desain Produk|Desain Komunikasi Visual|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,11
UTT2-005420,"Aku lumayan suka pertanian dan robotik. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-010066,SMA,MIPA/IPA,Realistic,Investigative,Naturalis,Kinesthetic,Praktikal,Psikologi,Agroteknologi|Agribisnis|Teknologi Pangan|Biologi|Teknik Mesin,synthetic_template,stage10-v2.0,14
UTT2-005421,"Aku lumayan suka lapangan dan konstruksi. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-005708,SMK,Agribisnis Tanaman/Ternak/Perikanan,Realistic,Artistic,Musik,Visual,Akademik,Teknik Informatika,Teknik Sipil|Teknik Mesin|Agroteknologi|Teknik Informatika|Biologi,synthetic_template,stage10-v2.0,14
UTT2-005422,"Aku anak SMA jurusan Pilihan Campuran Kurikulum Merdeka, suka angka. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-004753,SMA,Pilihan Campuran Kurikulum Merdeka,Investigative,Social,Logis-Matematis,Auditory,Praktikal,Teknik Sipil,Teknik Informatika|Teknik Elektro|Teknik Mesin|Sains Data|Teknik Sipil,synthetic_template,stage10-v2.0,14
UTT2-005423,"Abdi siswa SMK jurusan Agribisnis Tanaman/Ternak/Perikanan, resep administrasi dan bisnis. Jurusan kuliah nu cocok naon?",rekomendasi_prodi,sunda_umum,STU-011514,SMK,Agribisnis Tanaman/Ternak/Perikanan,Conventional,Enterprising,Logis-Matematis,Kinesthetic,Kreatif,Sistem Informasi,Sistem Informasi|Teknik Industri|Agribisnis|Akuntansi|Bisnis Digital,synthetic_template,stage10-v2.0,15
UTT2-005424,Saya menyukai epidemiologi dan Jaringan. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-011792,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Social,Investigative,Visual-Spasial,Kinesthetic,Sosial,Teknik Informatika,Kesehatan Masyarakat|Teknik Informatika|Teknologi Informasi|Keperawatan|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,11
UTT2-005425,"Aku seneng rumus dan eksperimen, kira-kira prodi sing cocok kanggo aku apa?",rekomendasi_prodi,jawa_umum,STU-000434,SMK,Teknik Elektronika,Investigative,Conventional,Logis-Matematis,Visual,Sosial,Statistika,Statistika|Teknik Elektro|Sains Data|Teknik Informatika|Kimia,synthetic_template,stage10-v2.0,12
UTT2-005426,Saya menyukai software dan Obat. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-008666,SMK,Farmasi Klinis dan Komunitas,Investigative,Realistic,Visual-Spasial,Auditory,Praktikal,Pendidikan Dokter,Teknik Informatika|Farmasi|Teknologi Pangan|Teknik Sipil|Pendidikan Dokter,synthetic_template,stage10-v2.0,11
UTT2-005427,"Aku masih confuse soal passion, tapi interest di data dan Perikanan. Bisa dibantu mapping?",klarifikasi_minat,mixed,STU-007991,SMK,Agribisnis Tanaman/Ternak/Perikanan,Investigative,Realistic,Naturalis,Kinesthetic,Praktikal,Ilmu Komunikasi,Teknologi Pangan|Agroteknologi|Agribisnis|Biologi|Ilmu Gizi,synthetic_template,stage10-v2.0,14
UTT2-005428,"Aku siswa SMK jurusan Farmasi Klinis dan Komunitas, seneng konten. Jurusan kuliah sing pas apa ya?",rekomendasi_prodi,jawa_umum,STU-009497,SMK,Farmasi Klinis dan Komunitas,Realistic,Artistic,Linguistik,Auditory,Kreatif,Ilmu Komunikasi,Ilmu Komunikasi|Pendidikan Bahasa Inggris|Kimia|Film dan Televisi|Desain Komunikasi Visual,synthetic_template,stage10-v2.0,16
UTT2-005429,"Aku anak SMK jurusan Manajemen Perkantoran dan Layanan Bisnis, suka lapangan. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-006239,SMK,Manajemen Perkantoran dan Layanan Bisnis,Realistic,Social,Naturalis,Reading/Writing,Sosial,Ilmu Gizi,Ilmu Gizi|Biologi|Kesehatan Masyarakat|Agroteknologi|Agribisnis,synthetic_template,stage10-v2.0,15
UTT2-005430,Saya siswa SMA jurusan Seni/Kreatif. Saya tertarik pada robotik. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-010765,SMA,Seni/Kreatif,Realistic,Investigative,Interpersonal,Reading/Writing,Sosial,Keperawatan,Kesehatan Masyarakat|Keperawatan|Ilmu Gizi|Psikologi|Biologi,synthetic_template,stage10-v2.0,14
UTT2-005431,Saya siswa SMK jurusan Pengembangan Gim. Saya tertarik pada pendidikan. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-004894,SMK,Pengembangan Gim,Social,Enterprising,Interpersonal,Auditory,Sosial,Belum yakin,Pendidikan Guru Sekolah Dasar|Pendidikan Bahasa Inggris|Kesehatan Masyarakat|Keperawatan|Pariwisata,synthetic_template,stage10-v2.0,15
UTT2-005432,"Abdi siswa MA jurusan MIPA/IPA, resep biologi dan pangan. Jurusan kuliah nu cocok naon?",rekomendasi_prodi,sunda_umum,STU-004631,MA,MIPA/IPA,Enterprising,Realistic,Naturalis,Kinesthetic,Praktikal,Agribisnis,Agribisnis|Teknologi Pangan|Agroteknologi|Biologi|Manajemen,synthetic_template,stage10-v2.0,14
UTT2-005433,"Aku anak SMK jurusan Teknik Jaringan Komputer dan Telekomunikasi - TKJ, suka komunikasi dan pelayanan. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-006882,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Social,Realistic,Interpersonal,Kinesthetic,Sosial,Keperawatan,Keperawatan|Kesehatan Masyarakat|Pendidikan Guru Sekolah Dasar|Pariwisata|Ilmu Gizi,synthetic_template,stage10-v2.0,19
UTT2-005434,"Aku lumayan suka organisasi dan operasional. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-005773,SMK,Teknik Elektronika,Enterprising,Conventional,Interpersonal,Reading/Writing,Eksekutif,Manajemen,Manajemen|Bisnis Digital|Pariwisata|Teknik Industri|Akuntansi,synthetic_template,stage10-v2.0,14
UTT2-005435,Basic skill yang perlu dipelajari untuk Pariwisata apa aja?,skill_awal,mixed,STU-001407,SMK,Agribisnis Tanaman/Ternak/Perikanan,Enterprising,Social,Interpersonal,Auditory,Sosial,Pariwisata,Pariwisata|Bisnis Digital|Manajemen|Pendidikan Guru Sekolah Dasar|Agribisnis,synthetic_template,stage10-v2.0,9
UTT2-005436,Saya siswa SMK jurusan Farmasi Klinis dan Komunitas. Saya tertarik pada laboratorium. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-003843,SMK,Farmasi Klinis dan Komunitas,Investigative,Conventional,Logis-Matematis,Visual,Akademik,Teknik Sipil,Sains Data|Kimia|Farmasi|Statistika|Teknik Informatika,synthetic_template,stage10-v2.0,17
UTT2-005437,Saya siswa MA jurusan Keagamaan. Saya tertarik pada bahasa inggris dan komunitas. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-004715,MA,Keagamaan,Social,Enterprising,Linguistik,Auditory,Kreatif,Desain Komunikasi Visual,Pendidikan Bahasa Inggris|Ilmu Komunikasi|Pendidikan Guru Sekolah Dasar|Desain Komunikasi Visual|Ilmu Hukum,synthetic_template,stage10-v2.0,17
UTT2-005438,"Aku lumayan suka proses dan merakit. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-000982,MA,IPS/Soshum,Enterprising,Conventional,Kinestetik,Auditory,Eksekutif,Teknik Industri,Teknik Industri|Manajemen|Bisnis Digital|Ilmu Hukum|Sistem Informasi,synthetic_template,stage10-v2.0,14
UTT2-005439,Saya siswa SMK jurusan Agribisnis Tanaman/Ternak/Perikanan. Saya tertarik pada angka dan laporan keuangan. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-009564,SMK,Agribisnis Tanaman/Ternak/Perikanan,Conventional,Investigative,Logis-Matematis,Kinesthetic,Sosial,Akuntansi,Akuntansi|Statistika|Sistem Informasi|Teknik Industri|Kimia,synthetic_template,stage10-v2.0,18
UTT2-005440,Saya siswa SMK jurusan Teknik Elektronika. Saya tertarik pada probabilitas dan Elektronika. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-008760,SMK,Teknik Elektronika,Investigative,Social,Logis-Matematis,Reading/Writing,Akademik,Ilmu Komunikasi,Statistika|Farmasi|Sains Data|Ekonomi Pembangunan|Kimia,synthetic_template,stage10-v2.0,17
UTT2-005441,Saya siswa SMA jurusan Pilihan Campuran Kurikulum Merdeka. Saya tertarik pada argumentasi. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-006942,SMA,Pilihan Campuran Kurikulum Merdeka,Conventional,Enterprising,Linguistik,Reading/Writing,Eksekutif,Ilmu Hukum,Ilmu Hukum|Akuntansi|Ilmu Komunikasi|Administrasi Publik|Sistem Informasi,synthetic_template,stage10-v2.0,17
UTT2-005442,"Aku lumayan suka Sosiologi dan kimia. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-007619,SMA,IPS/Soshum,Investigative,Conventional,Logis-Matematis,Reading/Writing,Akademik,Farmasi,Farmasi|Pendidikan Dokter|Kimia|Ekonomi Pembangunan|Matematika,synthetic_template,stage10-v2.0,14
UTT2-005443,Saya menyukai bisnis dan presentasi. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-002757,SMA,Pilihan Campuran Kurikulum Merdeka,Enterprising,Conventional,Interpersonal,Reading/Writing,Eksekutif,Manajemen,Manajemen|Bisnis Digital|Teknik Industri|Sistem Informasi|Administrasi Publik,synthetic_template,stage10-v2.0,11
UTT2-005444,"Saya masih bingung dengan minat saya, tetapi saya cukup suka visual dan seni. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-007140,SMK,Pengembangan Perangkat Lunak dan Gim - RPL,Artistic,Enterprising,Visual-Spasial,Reading/Writing,Kreatif,Desain Komunikasi Visual,Desain Komunikasi Visual|Desain Produk|Arsitektur|Film dan Televisi|Ilmu Komunikasi,synthetic_template,stage10-v2.0,16
